,L,R,F,M,C
9833,2014/03/31,66,15,29472,0.753580347
9834,2014/03/31,4,6,38880,0.5711995879999999
9835,2014/03/31,12,17,33127,0.670388203
9836,2014/03/31,103,16,23759,0.934676965
9837,2014/03/31,117,18,20000,1.110224
9838,2014/03/31,41,15,29911,0.7423452909999999
9839,2014/03/31,7,26,26256,0.8456375690000001
9840,2014/03/31,2,14,16430,1.35136762
9841,2014/03/31,124,23,26848,0.82698525
9842,2014/03/31,33,25,34655,0.640652143
9843,2014/03/31,346,8,21144,1.05
9844,2014/03/31,27,15,29272,0.7584001779999999
9845,2014/03/31,6,20,31398,0.707036117
9846,2014/03/31,21,31,27148,0.8174712690000001
9847,2014/03/31,12,27,36728,0.604226748
9848,2014/03/31,9,26,28525,0.777947765
9849,2014/03/31,33,40,32544,0.681682645
9850,2014/03/31,17,25,28875,0.768279481
9851,2014/03/31,207,4,27046,0.8202266509999999
9852,2014/03/31,2,44,32939,0.673429066
9853,2014/03/31,72,24,31547,0.7031416620000001
9854,2014/03/31,74,20,30458,0.7282569440000001
9855,2014/03/31,59,14,41557,0.533702385
9856,2014/03/31,259,11,18696,1.186252139
9857,2014/03/31,263,10,16172,1.3713313130000002
9858,2014/03/31,21,27,30821,0.71954544
9859,2014/03/31,427,13,30186,0.734615385
9860,2014/03/31,330,16,27423,0.808571272
9861,2014/03/31,33,3,22783,0.973233551
9862,2014/03/31,30,27,28141,0.787871078
9863,2014/03/31,11,26,28180,0.786763662
9864,2014/03/31,75,23,25483,0.869998823
9865,2014/03/31,6,35,30061,0.7374594990000001
9866,2014/03/31,100,3,21562,1.028088303
9867,2014/03/31,36,21,41627,0.532529368
9868,2014/03/31,485,16,31247,0.7093801
9869,2014/03/31,82,18,36401,0.608934095
9870,2014/03/31,16,21,38717,0.572406436
9871,2014/03/31,121,19,26767,0.827830911
9872,2014/03/31,21,11,37912,0.5843659000000001
9873,2014/03/31,12,39,28447,0.778784406
9874,2014/03/31,26,16,23991,0.923388771
9875,2014/03/31,6,30,26620,0.8320653640000001
9876,2014/03/31,68,20,26142,0.847245811
9877,2014/03/31,11,28,29304,0.755758258
9878,2014/03/31,16,23,31832,0.6957046370000001
9879,2014/03/31,30,20,32818,0.6747476990000001
9880,2014/03/31,46,26,25690,0.8619330479999999
9881,2014/03/31,81,23,33879,0.653544379
9882,2014/03/31,33,20,28851,0.7673886520000001
9883,2014/03/31,118,12,32104,0.689595066
9884,2014/03/31,3,15,36780,0.601887711
9885,2014/03/31,59,30,33715,0.6565614710000001
9886,2014/03/31,14,27,27581,0.802570248
9887,2014/03/31,1,30,30637,0.722513627
9888,2014/03/31,179,14,26694,0.8291893309999999
9889,2014/03/31,422,21,44058,0.502380952
9890,2014/03/31,83,26,38141,0.580302824
9891,2014/03/31,58,31,32092,0.6896220240000001
9892,2014/03/31,21,37,28314,0.781554355
9893,2014/03/31,277,4,27901,0.79312211
9894,2014/03/31,102,30,27479,0.8050351179999999
9895,2014/03/31,31,20,32703,0.676421123
9896,2014/03/31,368,18,24434,0.90531227
9897,2014/03/31,96,25,27638,0.800353137
9898,2014/03/31,108,27,28913,0.7650178120000001
9899,2014/03/31,10,27,27032,0.8182431929999999
9900,2014/03/31,66,33,27992,0.790080737
9901,2014/03/31,229,18,23148,0.955191809
9902,2014/03/31,4,21,30737,0.7193444379999999
9903,2014/03/31,308,16,36702,0.602419487
9904,2014/03/31,16,17,39830,0.555105699
9905,2014/03/31,38,30,33497,0.659973729
9906,2014/03/31,6,35,32020,0.690258588
9907,2014/03/31,27,27,33730,0.655197747
9908,2014/03/31,13,22,30581,0.722585919
9909,2014/03/31,45,14,33175,0.666012359
9910,2014/03/31,325,9,31815,0.694444444
9911,2014/03/31,79,7,28887,0.7648333159999999
9912,2014/03/31,18,23,27308,0.808988575
9913,2014/03/31,85,12,36023,0.613259584
9914,2014/03/31,1,28,30442,0.7254881409999999
9915,2014/03/31,31,15,31322,0.7050743890000001
9916,2014/03/31,48,33,33847,0.652449257
9917,2014/03/31,3,11,23324,0.946758703
9918,2014/03/31,123,16,34072,0.6480470770000001
9919,2014/03/31,31,17,28886,0.764297584
9920,2014/03/31,2,13,37411,0.590103713
9921,2014/03/31,2,21,26830,0.8228087959999999
9922,2014/03/31,14,25,24702,0.893631285
9923,2014/03/31,34,24,28972,0.7619014909999999
9924,2014/03/31,26,27,28640,0.7707115920000001
9925,2014/03/31,44,27,39046,0.565250986
9926,2014/03/31,5,30,27713,0.7963739040000001
9927,2014/03/31,17,28,31827,0.6934231940000001
9928,2014/03/31,29,40,31789,0.694208374
9929,2014/03/31,14,26,39005,0.5657218310000001
9930,2014/03/31,3,45,30476,0.723928337
9931,2014/03/31,20,19,28771,0.766818672
9932,2014/03/31,73,45,31435,0.701808494
9933,2014/03/31,49,20,32924,0.670059835
9934,2014/03/31,133,19,20993,1.050827895
9935,2014/03/31,30,31,30385,0.725980253
9936,2014/03/31,33,28,30345,0.7268779040000001
9937,2014/03/31,9,27,32735,0.6737168170000001
9938,2014/03/31,37,12,35635,0.618882559
9939,2014/03/31,27,20,31847,0.69245706
9940,2014/03/31,56,21,35382,0.623205867
9941,2014/03/31,82,23,31954,0.690043187
9942,2014/03/31,2,17,27669,0.796853157
9943,2014/03/31,104,14,30306,0.727416353
9944,2014/03/31,57,32,30108,0.7320516140000001
9945,2014/03/31,11,21,27502,0.801411897
9946,2014/03/31,151,16,31151,0.707533627
9947,2014/03/31,1,18,25191,0.8748886509999999
9948,2014/03/31,61,5,31011,0.7106742770000001
9949,2014/03/31,134,12,34732,0.634478003
9950,2014/03/31,8,24,31509,0.6993646259999999
9951,2014/03/31,8,30,25201,0.874351415
9952,2014/03/31,2,37,32060,0.68725889
9953,2014/03/31,142,16,27355,0.8054494609999999
9954,2014/03/31,36,21,37056,0.594551759
9955,2014/03/31,150,20,27384,0.8045398770000001
9956,2014/03/31,79,8,18648,1.181236594
9957,2014/03/31,25,31,32485,0.6780397109999999
9958,2014/03/31,137,24,36709,0.600014438
9959,2014/03/31,29,15,28539,0.7717786190000001
9960,2014/03/31,1,26,27189,0.810004414
9961,2014/03/31,36,11,25345,0.86887394
9962,2014/03/31,35,19,26991,0.8158712159999999
9963,2014/03/31,7,25,28268,0.779001698
9964,2014/03/31,6,24,28710,0.7669265059999999
9965,2014/03/31,27,20,21123,1.042332055
9966,2014/03/31,29,27,42672,0.515962927
9967,2014/03/31,38,17,30274,0.727190989
9968,2014/03/31,6,17,31767,0.693005635
9969,2014/03/31,51,20,30990,0.71037141
9970,2014/03/31,340,29,29688,0.741504985
9971,2014/03/31,186,12,28685,0.767422695
9972,2014/03/31,7,28,34753,0.63340949
9973,2014/03/31,44,18,28183,0.780966895
9974,2014/03/31,3,27,36532,0.602372441
9975,2014/03/31,4,24,36421,0.604200049
9976,2014/03/31,35,11,40139,0.548181818
9977,2014/03/31,24,11,32590,0.675116293
9978,2014/03/31,4,26,25957,0.847624148
9979,2014/03/31,21,21,38792,0.5671233760000001
9980,2014/03/31,58,11,22963,0.958046858
9981,2014/03/31,47,24,33721,0.652312209
9982,2014/03/31,25,21,32598,0.674778821
9983,2014/03/31,47,21,28317,0.77677826
9984,2014/03/31,19,18,30109,0.73047162
9985,2014/03/31,133,17,26939,0.8163513859999999
9986,2014/03/31,117,21,25745,0.854179452
9987,2014/03/31,25,23,42911,0.512413134
9988,2014/03/31,85,23,43048,0.510764031
9989,2014/03/31,56,15,26226,0.838371463
9990,2014/03/31,98,16,29032,0.7573405209999999
9991,2014/03/31,63,15,37802,0.581618168
9992,2014/03/31,204,28,31440,0.6991679390000001
9993,2014/03/31,368,22,28787,0.763573835
9994,2014/03/31,14,15,28782,0.763654715
9995,2014/03/31,1,24,28447,0.7725830490000001
9996,2014/03/31,20,19,32410,0.67808917
9997,2014/03/31,14,21,34665,0.633957883
9998,2014/03/31,51,4,30416,0.722503288
9999,2014/03/31,116,20,32919,0.667536681
10000,2014/03/31,119,14,35140,0.625325555
10001,2014/03/31,52,16,19459,1.128904363
10002,2014/03/31,90,5,23317,0.942068448
10003,2014/03/31,2,27,35102,0.6255350120000001
10004,2014/03/31,32,30,27151,0.808612206
10005,2014/03/31,264,16,32997,0.66532412
10006,2014/03/31,25,17,39076,0.561728683
10007,2014/03/31,167,21,25606,0.8571842540000001
10008,2014/03/31,19,23,34457,0.63697449
10009,2014/03/31,5,21,33100,0.6630401810000001
10010,2014/03/31,183,4,25652,0.855526275
10011,2014/03/31,153,23,28416,0.77222058
10012,2014/03/31,48,24,27527,0.797156247
10013,2014/03/31,5,25,28246,0.776858316
10014,2014/03/31,50,15,25268,0.8683235709999999
10015,2014/03/31,267,13,31791,0.6901000279999999
10016,2014/03/31,109,22,29776,0.7367893609999999
10017,2014/03/31,38,10,36118,0.607396866
10018,2014/03/31,24,22,33550,0.653738897
10019,2014/03/31,1,22,37032,0.5921575929999999
10020,2014/03/31,3,18,27791,0.789046094
10021,2014/03/31,221,21,29172,0.751507267
10022,2014/03/31,41,19,31143,0.703943422
10023,2014/03/31,61,23,28454,0.770458284
10024,2014/03/31,106,14,28325,0.77395128
10025,2014/03/31,83,22,30688,0.71432938
10026,2014/03/31,6,30,30091,0.728498222
10027,2014/03/31,107,15,26340,0.832229689
10028,2014/03/31,130,16,32635,0.671655278
10029,2014/03/31,11,20,31973,0.6855459290000001
10030,2014/03/31,87,24,35257,0.621688743
10031,2014/03/31,12,18,37768,0.580333616
10032,2014/03/31,67,22,28553,0.767522852
10033,2014/03/31,100,19,29786,0.73567985
10034,2014/03/31,39,28,29646,0.7391297309999999
10035,2014/03/31,36,21,33110,0.661655089
10036,2014/03/31,24,27,26956,0.8126621159999999
10037,2014/03/31,61,28,38138,0.5743898470000001
10038,2014/03/31,308,15,34220,0.640089129
10039,2014/03/31,277,17,28417,0.770749903
10040,2014/03/31,83,10,29388,0.7452245809999999
10041,2014/03/31,18,8,29842,0.7338522890000001
10042,2014/03/31,7,38,28322,0.7732066940000001
10043,2014/03/31,7,11,29344,0.746233642
10044,2014/03/31,151,18,28774,0.7610026409999999
10045,2014/03/31,6,10,30074,0.7280724209999999
10046,2014/03/31,89,13,15256,1.435107499
10047,2014/03/31,12,27,37235,0.587973144
10048,2014/03/31,66,23,28901,0.7574184279999999
10049,2014/03/31,38,21,29409,0.744310245
10050,2014/03/31,14,29,27270,0.8026255959999999
10051,2014/03/31,44,17,28082,0.7793287520000001
10052,2014/03/31,178,8,33908,0.64535095
10053,2014/03/31,7,26,24813,0.881797042
10054,2014/03/31,67,19,30597,0.7149308759999999
10055,2014/03/31,7,24,36267,0.6031033720000001
10056,2014/03/31,21,16,27110,0.806753596
10057,2014/03/31,170,15,34057,0.642166662
10058,2014/03/31,34,22,29112,0.7511878259999999
10059,2014/03/31,72,16,26893,0.8131469159999999
10060,2014/03/31,15,22,29539,0.7402694740000001
10061,2014/03/31,81,23,35743,0.611774054
10062,2014/03/31,29,46,27520,0.7944923690000001
10063,2014/03/31,110,17,21081,1.037147194
10064,2014/03/31,47,12,15170,1.441204351
10065,2014/03/31,43,17,31193,0.700831917
10066,2014/03/31,7,13,25074,0.871844141
10067,2014/03/31,48,21,28421,0.769121424
10068,2014/03/31,5,20,33018,0.662000727
10069,2014/03/31,105,26,35071,0.62323173
10070,2014/03/31,200,24,27602,0.791871966
10071,2014/03/31,93,17,33437,0.653650148
10072,2014/03/31,46,28,26917,0.81196753
10073,2014/03/31,20,9,27192,0.8037419090000001
10074,2014/03/31,230,29,34464,0.634100801
10075,2014/03/31,8,18,25889,0.844118351
10076,2014/03/31,103,14,30728,0.711041395
10077,2014/03/31,1,19,33946,0.6435865789999999
10078,2014/03/31,130,22,26247,0.832285595
10079,2014/03/31,42,9,31600,0.6911411390000001
10080,2014/03/31,34,25,30469,0.7167891959999999
10081,2014/03/31,16,18,23795,0.917667577
10082,2014/03/31,14,24,31177,0.7003560320000001
10083,2014/03/31,9,13,30851,0.7077462640000001
10084,2014/03/31,6,30,31142,0.7010937
10085,2014/03/31,171,4,30424,0.7175
10086,2014/03/31,11,27,27231,0.80162315
10087,2014/03/31,10,18,24981,0.8737988870000001
10088,2014/03/31,1,21,34387,0.634731439
10089,2014/03/31,33,14,16696,1.30727839
10090,2014/03/31,240,21,34400,0.634451744
10091,2014/03/31,16,11,29733,0.734024485
10092,2014/03/31,26,35,28066,0.7775764270000001
10093,2014/03/31,213,19,20164,1.08229518
10094,2014/03/31,18,22,28423,0.7677676529999999
10095,2014/03/31,83,28,41131,0.530515426
10096,2014/03/31,57,25,23546,0.926499618
10097,2014/03/31,40,41,28982,0.752628528
10098,2014/03/31,11,32,28074,0.776853316
10099,2014/03/31,32,27,27047,0.8062794390000001
10100,2014/03/31,34,20,27393,0.796074545
10101,2014/03/31,32,28,33107,0.658631709
10102,2014/03/31,55,20,36077,0.604394212
10103,2014/03/31,17,15,29144,0.7481220829999999
10104,2014/03/31,299,14,30242,0.720905363
10105,2014/03/31,33,23,28108,0.775626156
10106,2014/03/31,148,17,29450,0.740240747
10107,2014/03/31,1,35,35839,0.608270878
10108,2014/03/31,102,16,35053,0.621757339
10109,2014/03/31,216,25,39893,0.5462020910000001
10110,2014/03/31,11,16,33110,0.6580063420000001
10111,2014/03/31,6,12,32651,0.667250314
10112,2014/03/31,29,26,31979,0.681124175
10113,2014/03/31,101,19,35815,0.608154125
10114,2014/03/31,27,26,37948,0.573902445
10115,2014/03/31,1,27,27825,0.7826770890000001
10116,2014/03/31,170,14,28858,0.754571696
10117,2014/03/31,157,11,29358,0.741486137
10118,2014/03/31,157,14,21497,1.012586407
10119,2014/03/31,5,32,31729,0.6860093290000001
10120,2014/03/31,69,35,32696,0.665682958
10121,2014/03/31,105,22,34757,0.626160198
10122,2014/03/31,248,5,35001,0.621794806
10123,2014/03/31,4,33,27713,0.7852581820000001
10124,2014/03/31,8,21,29067,0.748615268
10125,2014/03/31,73,9,30333,0.7172890909999999
10126,2014/03/31,26,13,36547,0.595303582
10127,2014/03/31,69,10,16584,1.311766763
10128,2014/03/31,14,25,28718,0.75743854
10129,2014/03/31,67,28,27974,0.7775770359999999
10130,2014/03/31,58,20,34001,0.639692656
10131,2014/03/31,3,28,29964,0.72584735
10132,2014/03/31,139,28,30810,0.705898734
10133,2014/03/31,30,23,33529,0.6486542989999999
10134,2014/03/31,173,15,27560,0.7891328009999999
10135,2014/03/31,44,20,34257,0.634842806
10136,2014/03/31,8,19,27441,0.792526147
10137,2014/03/31,4,30,30390,0.715503126
10138,2014/03/31,36,44,33913,0.6411169760000001
10139,2014/03/31,11,10,31438,0.69158407
10140,2014/03/31,383,21,30969,0.701948723
10141,2014/03/31,343,13,20711,1.049577519
10142,2014/03/31,13,17,29077,0.7475444509999999
10143,2014/03/31,26,20,27842,0.78070074
10144,2014/03/31,10,23,33434,0.650123527
10145,2014/03/31,61,14,29854,0.7278719770000001
10146,2014/03/31,84,7,34135,0.6365821
10147,2014/03/31,6,18,32894,0.660507995
10148,2014/03/31,69,16,28910,0.7515098579999999
10149,2014/03/31,125,21,23542,0.922776739
10150,2014/03/31,69,26,23635,0.919135181
10151,2014/03/31,32,10,32051,0.6777835320000001
10152,2014/03/31,15,11,27482,0.7903707879999999
10153,2014/03/31,137,26,22344,0.972016649
10154,2014/03/31,180,7,14767,1.470739487
10155,2014/03/31,5,28,33264,0.652878187
10156,2014/03/31,20,21,25604,0.848078035
10157,2014/03/31,3,18,23732,0.914940165
10158,2014/03/31,12,30,35462,0.612285263
10159,2014/03/31,12,22,30829,0.70428071
10160,2014/03/31,11,17,33246,0.653052096
10161,2014/03/31,75,16,33316,0.6516595629999999
10162,2014/03/31,16,17,25632,0.846984238
10163,2014/03/31,19,17,31900,0.680556426
10164,2014/03/31,3,26,27377,0.7929787779999999
10165,2014/03/31,12,30,30211,0.718576677
10166,2014/03/31,41,27,29589,0.73367569
10167,2014/03/31,13,21,32342,0.671183291
10168,2014/03/31,31,18,28761,0.7546632590000001
10169,2014/03/31,24,26,26438,0.820711854
10170,2014/03/31,6,29,32001,0.6779697509999999
10171,2014/03/31,206,25,27775,0.781028263
10172,2014/03/31,136,16,22390,0.968774453
10173,2014/03/31,19,22,28580,0.7588530440000001
10174,2014/03/31,270,11,31196,0.695093922
10175,2014/03/31,35,32,37708,0.574964994
10176,2014/03/31,5,24,26707,0.8116864490000001
10177,2014/03/31,7,27,51056,0.424581048
10178,2014/03/31,61,27,20090,1.078972125
10179,2014/03/31,54,19,30173,0.71838962
10180,2014/03/31,15,22,29459,0.735783631
10181,2014/03/31,16,27,43089,0.503033489
10182,2014/03/31,62,19,27018,0.802180398
10183,2014/03/31,9,20,34707,0.624463941
10184,2014/03/31,87,14,18662,1.161351409
10185,2014/03/31,33,20,33084,0.6550456410000001
10186,2014/03/31,33,10,15348,1.41185301
10187,2014/03/31,52,26,28106,0.770973102
10188,2014/03/31,11,26,31691,0.6837370229999999
10189,2014/03/31,1,32,31038,0.698032412
10190,2014/03/31,90,22,42895,0.505061895
10191,2014/03/31,12,24,28082,0.771431878
10192,2014/03/31,137,25,24747,0.875276195
10193,2014/03/31,4,36,26131,0.828834717
10194,2014/03/31,10,22,45476,0.4762567070000001
10195,2014/03/31,107,25,28173,0.768678167
10196,2014/03/31,7,21,27585,0.7850534709999999
10197,2014/03/31,48,35,24231,0.8936907270000001
10198,2014/03/31,213,2,24464,0.885
10199,2014/03/31,2,19,25871,0.8368609640000001
10200,2014/03/31,16,24,32385,0.668532345
10201,2014/03/31,53,19,35357,0.612336454
10202,2014/03/31,11,32,28788,0.751969918
10203,2014/03/31,8,18,37413,0.5785930020000001
10204,2014/03/31,11,20,32736,0.661238392
10205,2014/03/31,19,31,35063,0.617353335
10206,2014/03/31,433,17,23943,0.904059642
10207,2014/03/31,37,30,30236,0.715734555
10208,2014/03/31,13,22,32871,0.658277205
10209,2014/03/31,8,26,24989,0.8657697390000001
10210,2014/03/31,113,26,39364,0.54959938
10211,2014/03/31,19,22,36310,0.59579675
10212,2014/03/31,110,26,34291,0.6307459679999999
10213,2014/03/31,83,21,28413,0.761227607
10214,2014/03/31,201,23,29442,0.7345659259999999
10215,2014/03/31,133,14,32856,0.658225286
10216,2014/03/31,111,20,28909,0.7480410940000001
10217,2014/03/31,1,12,16014,1.35031972
10218,2014/03/31,29,12,15158,1.426483045
10219,2014/03/31,127,19,29833,0.724734019
10220,2014/03/31,112,22,26852,0.80516684
10221,2014/03/31,42,14,26515,0.8153611159999999
10222,2014/03/31,33,13,17550,1.231842165
10223,2014/03/31,79,16,28188,0.7669121609999999
10224,2014/03/31,40,21,29530,0.7320118520000001
10225,2014/03/31,82,21,39650,0.545153594
10226,2014/03/31,2,24,26117,0.827566336
10227,2014/03/31,114,24,35087,0.615947217
10228,2014/03/31,101,27,28106,0.768889917
10229,2014/03/31,249,19,27140,0.7962406040000001
10230,2014/03/31,101,14,32041,0.6744302609999999
10231,2014/03/31,75,16,30107,0.7177011990000001
10232,2014/03/31,146,16,31798,0.6795138059999999
10233,2014/03/31,12,23,25378,0.85132871
10234,2014/03/31,109,18,32736,0.659789834
10235,2014/03/31,191,21,30194,0.715324237
10236,2014/03/31,40,26,35647,0.605857155
10237,2014/03/31,115,21,30105,0.7172366720000001
10238,2014/03/31,38,18,31196,0.6921390559999999
10239,2014/03/31,20,29,30104,0.717212663
10240,2014/03/31,131,10,27465,0.786108138
10241,2014/03/31,12,21,26190,0.824212677
10242,2014/03/31,67,25,31487,0.685551815
10243,2014/03/31,378,21,29192,0.739425185
10244,2014/03/31,5,17,25923,0.832655943
10245,2014/03/31,35,19,30701,0.7030591840000001
10246,2014/03/31,26,16,26144,0.825311735
10247,2014/03/31,106,23,28756,0.750322715
10248,2014/03/31,178,21,30989,0.6962063959999999
10249,2014/03/31,20,23,26073,0.8274659609999999
10250,2014/03/31,8,24,43324,0.497937402
10251,2014/03/31,4,21,29377,0.734252647
10252,2014/03/31,4,24,36333,0.59357884
10253,2014/03/31,143,13,25595,0.842571596
10254,2014/03/31,80,29,31327,0.6883933990000001
10255,2014/03/31,9,19,34232,0.629952384
10256,2014/03/31,8,22,30372,0.709991769
10257,2014/03/31,46,21,29019,0.74307695
10258,2014/03/31,426,33,26048,0.8278274720000001
10259,2014/03/31,5,16,25776,0.8364878179999999
10260,2014/03/31,19,22,34683,0.621487472
10261,2014/03/31,7,19,36089,0.597238494
10262,2014/03/31,208,13,16017,1.345672098
10263,2014/03/31,1,15,30105,0.7159202790000001
10264,2014/03/31,10,30,34780,0.6196759629999999
10265,2014/03/31,83,21,16249,1.326272386
10266,2014/03/31,5,14,32508,0.662857143
10267,2014/03/31,27,17,27408,0.786079247
10268,2014/03/31,32,31,33778,0.637824324
10269,2014/03/31,77,19,27816,0.774517903
10270,2014/03/31,46,22,28457,0.7570260390000001
10271,2014/03/31,105,19,30584,0.704354238
10272,2014/03/31,94,11,29073,0.7409090909999999
10273,2014/03/31,3,13,29221,0.737136648
10274,2014/03/31,169,10,21513,1.001153721
10275,2014/03/31,30,18,31294,0.6881341470000001
10276,2014/03/31,76,21,27484,0.7834994909999999
10277,2014/03/31,5,25,30465,0.7067831940000001
10278,2014/03/31,18,18,24204,0.889604611
10279,2014/03/31,20,32,28209,0.763274132
10280,2014/03/31,40,25,34278,0.6280932379999999
10281,2014/03/31,243,16,31654,0.680155747
10282,2014/03/31,65,21,32136,0.669920339
10283,2014/03/31,2,3,36696,0.586666667
10284,2014/03/31,9,20,29127,0.7391111340000001
10285,2014/03/31,57,17,30304,0.7103801479999999
10286,2014/03/31,184,4,27505,0.782630067
10287,2014/03/31,27,23,25517,0.843578791
10288,2014/03/31,8,21,28303,0.760463908
10289,2014/03/31,12,23,34219,0.628972208
10290,2014/03/31,16,13,26982,0.797590245
10291,2014/03/31,11,10,22691,0.948390992
10292,2014/03/31,336,10,14720,1.461902174
10293,2014/03/31,226,15,28788,0.747432958
10294,2014/03/31,36,26,25938,0.8294752870000001
10295,2014/03/31,3,36,26498,0.811902785
10296,2014/03/31,41,21,36574,0.5881979
10297,2014/03/31,6,21,29212,0.736430919
10298,2014/03/31,165,13,36855,0.583687424
10299,2014/03/31,141,16,30524,0.704716289
10300,2014/03/31,15,20,27897,0.7710040509999999
10301,2014/03/31,3,25,35379,0.6079120379999999
10302,2014/03/31,6,21,32255,0.666774454
10303,2014/03/31,311,10,32378,0.66415004
10304,2014/03/31,47,10,28811,0.7463572940000001
10305,2014/03/31,5,13,28072,0.765838558
10306,2014/03/31,20,18,34278,0.627111558
10307,2014/03/31,11,18,27993,0.7678023079999999
10308,2014/03/31,135,29,30197,0.71166341
10309,2014/03/31,3,37,31267,0.687296191
10310,2014/03/31,14,20,24637,0.872167878
10311,2014/03/31,25,14,32662,0.657833262
10312,2014/03/31,29,10,15048,1.4278223019999998
10313,2014/03/31,57,24,31745,0.676795716
10314,2014/03/31,34,23,38634,0.556109127
